customer_age,product_price,discount_percent,product_rating,past_purchase_count,past_return_rate,delivery_delay_days,session_length_minutes,num_product_views,device_type,product_category,shipping_method,payment_method,used_coupon,returned,order_id
42,53.07893076671425,4.859545034691079,2.384217124380008,8,0.1358536224626368,2.360791328634553,131.37479719434393,-1,tablet,toys,express,credit_card,0,1,27651
82,18.5876714376,68.5220457915626,2.7304424048523086,19,0.2085043497777891,6.9795699191634535,57.90613361867072,0,desktop,clothing,standard,paypal,1,0,174673
17,-5.855795677537451,71.42492296748947,2.989352740390294,6,0.170428718424683,2.318377691590776,24.457398468343403,11,tablet,toys,express,credit_card,0,0,183792
68,64.1460441156148,34.84514948865913,1.0872250133858978,10,0.1023306358298685,-1.2508458612048186,74.5921941975813,1,tablet,clothing,standard,paypal,0,1,221118
81,116.58564383433227,26.66622337719381,2.7510689351412685,14,0.2446922276010356,-4.325389412999729,20.136729985617137,-2,tablet,sports,standard,credit_card,1,1,96766
77,29.790068716767315,67.15688535221736,0.9815800494757234,9,0.0882545036181925,0.1948994608871468,97.45719268868604,14,tablet,beauty,standard,apple_pay,0,0,59252
69,23.737234628675544,47.31485440278118,1.5306120538297188,14,0.115203645616414,0.3361428805901185,113.3108668236934,-3,mobile,toys,express,paypal,0,1,78051
45,140.5161526471385,68.14305493165789,4.184636033425551,12,0.2575864256206576,3.810811025729688,112.1682496583942,2,mobile,toys,standard,debit_card,1,1,225953
44,49.272894162169536,12.2848301072361,1.775012523640651,9,0.2336181642987519,0.6874513658416231,66.53084466080155,-1,desktop,sports,standard,debit_card,1,0,167009
63,-1.115462818378532,16.921816474321144,2.4919372047533312,9,0.273350247968522,1.4884597324196438,83.7270509020975,32,mobile,clothing,standard,debit_card,0,1,117112
57,30.54690245236986,14.78947961513206,3.053510488127215,11,0.1255681411522053,-0.4801295191466574,98.15830971885283,5,tablet,electronics,same_day,apple_pay,1,0,224763
51,11.874512567558783,28.80593634608754,3.066370838715786,10,0.2628168748851614,1.0603513894504408,119.59373062376756,29,mobile,toys,standard,debit_card,1,0,228968
43,-8.371891183441413,73.8815696848371,3.6500607625298014,10,0.120992217123544,-1.3415719163167945,91.32455213656615,38,mobile,electronics,standard,debit_card,1,0,94548
44,109.40412048019192,28.033328812894688,3.4728201018138365,14,0.3675701839164386,0.9407606834613006,107.8795632912189,36,tablet,sports,standard,debit_card,1,0,223925
81,51.33199070424333,43.29045495065548,0.8199956180975492,7,0.1778601325527524,0.6235084347579023,129.69596856362293,32,tablet,clothing,express,paypal,0,1,153780
54,25.837506811920345,52.4417852458823,4.53570936370541,10,0.0810935376997551,-3.4157303493169304,81.18057878308062,42,tablet,beauty,standard,credit_card,0,1,131209
69,-8.397137598922559,62.59092950021709,2.1822391528319978,9,0.1672918816104212,-0.950252119614864,123.70427067767484,6,desktop,beauty,standard,credit_card,1,1,228925
41,125.5110100875812,4.696598465623984,1.0929597340265274,8,0.1997852516358791,4.393993236327968,62.4837382679366,36,mobile,sports,standard,debit_card,0,1,138749
77,2.390322149900989,68.84416423213982,2.983348629896884,15,0.1570924884952793,0.4373657615760855,60.686316635574,21,mobile,toys,standard,debit_card,1,0,62240
50,6.556306077262555,55.70697861144748,1.5972524283167069,9,0.5002031918627461,4.048312220836589,85.01636949933298,16,tablet,clothing,express,debit_card,1,0,22456
56,32.80037993234395,44.53525884872661,3.0942543619296057,6,0.1403311530981812,-1.109896045379141,25.22387745806901,2,tablet,home,express,paypal,0,1,18870
31,78.18180534491822,44.634936569509314,1.626976381243201,9,0.0853362417648942,-0.8425491254972832,59.54440268201624,5,tablet,toys,standard,apple_pay,1,1,220205
85,7.988224090919513,59.96971165582597,4.419519941612596,9,0.6333357656946699,0.053144183010267,52.60862154951894,-1,tablet,electronics,standard,apple_pay,1,1,232118
42,11.77609619382964,35.844598919788936,3.7024521478845274,5,0.2088333736274902,-2.675978183975949,69.70995337451943,3,mobile,clothing,express,credit_card,1,0,38596
44,12.787719725203376,21.00825653728267,3.5396819287332804,9,0.3104207842189258,-3.2480996092457883,75.98093624690907,10,mobile,toys,standard,debit_card,1,0,105739
48,14.25633486109614,16.14360392131645,2.178122370983174,10,0.1780661584523366,-0.9230800303768948,122.68465696959512,21,desktop,toys,express,paypal,0,1,213111
55,0.3228369987653785,69.14495366767098,4.075331182266883,9,0.1330459663099276,4.195967641119818,130.85516530056398,29,desktop,electronics,standard,apple_pay,0,1,92205
58,41.62777997474348,18.43342872045985,2.9910830088785128,9,0.2184204854564608,2.8384443651616884,125.48088766844054,36,mobile,sports,standard,debit_card,1,0,240955
83,-6.922795793418757,6.416163935262718,3.0072187681110694,9,0.2461265168292938,-1.4643661847842946,100.19261444744006,5,desktop,toys,standard,apple_pay,1,1,220052
36,126.24175661846454,35.92683175494433,4.132070101486017,9,0.4229782240413319,0.0504765309909472,118.51224728523466,34,desktop,toys,standard,paypal,0,1,203823
18,31.702996237969703,13.214740512574744,3.598036887444742,6,0.2412629243464804,0.349211665170956,38.664906926808015,29,desktop,electronics,standard,debit_card,1,0,19123
56,9.664391908071272,74.45590155109149,3.5291034819133738,9,0.4770519320371017,4.223627039063601,67.42682202755375,-4,tablet,toys,standard,paypal,1,1,236169
82,33.57258310275101,55.45526760473332,3.2634305181180414,8,0.1301274041827132,-1.1005400753990269,76.43701743065773,-2,mobile,electronics,standard,debit_card,1,0,71828
50,0.202082559553375,62.85883564123223,1.8027553166730128,11,0.0168524556883571,6.465926571656261,128.0290943711187,10,desktop,clothing,standard,debit_card,1,0,62625
69,64.32123866791505,68.26703882974667,4.019017265641795,8,0.5925695047061983,1.3532723552986303,80.79701435133975,1,tablet,sports,express,debit_card,1,1,197172
84,24.09102903455882,67.45218467191657,2.7480314741450527,6,0.1187867832284091,-2.19487883506614,79.03501542904577,33,tablet,beauty,express,debit_card,0,1,184497
82,58.67001547752887,62.38691961211386,1.027734536716503,9,0.0844229900420829,2.969109021682788,126.33731317167847,25,mobile,clothing,standard,debit_card,1,1,224406
26,53.678762734445385,70.01100893830171,1.844068427361208,18,0.1304382315873536,1.8202423466146127,91.30382990195773,27,desktop,electronics,standard,apple_pay,1,1,111768
66,20.01483029006398,44.1089083033073,3.4454963727074825,8,0.2599852581512879,-1.051147364570118,43.994376005643545,35,mobile,beauty,express,paypal,1,1,71299
48,1.7099135625030542,0.8354265761082624,3.745734625913807,7,0.2121601788785627,-0.7895530860918871,71.8556545246383,20,desktop,sports,standard,debit_card,0,1,216936
61,17.779676105065413,8.57352264375661,4.897760405716674,9,0.2161132826651946,2.964947605047163,102.91897019293904,22,desktop,home,standard,apple_pay,1,1,141596
39,21.240049386623813,25.47689557407525,3.168167905624239,9,0.1483315454323509,0.1576388853784003,112.91946759593502,31,mobile,home,standard,debit_card,1,0,146345
62,-1.475540624773373,43.36329071149258,3.2086449527047045,9,0.1814132451228639,1.167320979321746,71.48370495441156,22,mobile,beauty,standard,credit_card,1,0,136125
20,23.36465927806453,15.520806841446577,3.9081183381691016,7,0.6799748352704647,-1.9398211947944048,55.94323500535717,3,desktop,electronics,standard,credit_card,1,1,240834
69,93.1058049613638,54.661071883330685,4.58696719900635,21,0.1977213516421103,3.0121353446729997,16.30628909039043,23,mobile,toys,standard,credit_card,1,0,94844
72,-3.2151191777894184,45.83743559245633,5.123869428682966,9,0.2267427888503453,2.762687560024643,92.8406275147813,8,desktop,beauty,same_day,apple_pay,1,1,177365
62,14.479898209163231,60.43291881894103,2.44548600167892,24,0.0757810247982524,0.3209341229743853,89.61349917282203,7,mobile,clothing,express,apple_pay,0,0,186952
59,-1.804520991219832,34.42198579555618,2.126561232594552,9,0.2413556207665799,3.312269325466543,112.93271847736058,33,mobile,beauty,standard,apple_pay,0,0,228202
49,28.09623719807176,33.21631108550355,3.989824133491247,6,0.1370301424749202,5.285744412227958,42.67150524159388,6,mobile,clothing,standard,credit_card,1,0,185176
74,18.217602327589876,33.906967331228245,4.257121903311712,11,0.0816878758002627,-1.4135152989090187,96.49868978433334,35,mobile,electronics,express,debit_card,0,0,134496
81,11.733177498109084,22.30636328294986,1.8180080147261668,9,0.0336985433255475,1.9525098649685435,37.26988433055028,36,desktop,electronics,express,credit_card,1,0,129577
38,-4.222448628318471,74.92537645589766,2.730810199813808,8,0.2363527963980897,0.468080614763114,104.34881009222426,16,desktop,electronics,express,apple_pay,0,0,75012
61,95.66750503124652,73.01651342994435,0.7242582917029197,8,0.2811471134712619,2.0580945390349337,11.99732329495448,-3,tablet,home,standard,apple_pay,1,0,198650
77,-3.8650122029316094,67.45399087969456,2.444839876339296,9,0.1479689238989751,1.6064365524924016,126.42584446194886,22,mobile,beauty,standard,paypal,1,0,16579
40,86.63727901823715,69.5902958992439,3.5973024541281657,22,0.3061495256129886,1.86175452316915,15.126951971918288,35,mobile,beauty,standard,debit_card,1,0,103466
47,7.47963243964413,41.27166722161974,3.617438709056581,10,0.1775510739065174,-0.1817379639951596,112.7435102102279,9,desktop,clothing,standard,apple_pay,0,0,43472
51,4.906798837086406,58.28200005397284,2.3615863340240923,6,0.1660881879273116,-0.1983859710662781,81.81556403045806,2,mobile,electronics,same_day,debit_card,1,0,120846
13,12.473873801220964,61.94897760632913,3.1304198103982896,18,0.0877874446398091,-0.939941698150986,123.21321778388857,36,desktop,electronics,standard,paypal,0,0,76039
63,1.8189482567907511,64.10873224081594,3.495208198658569,8,0.3284894300808753,0.7900230185586552,33.87875003825781,16,desktop,home,express,apple_pay,0,1,221689
28,-11.54327732567193,67.7755439187568,5.01402766046523,9,0.4292921744778112,7.398163060741613,83.09735732104187,5,mobile,home,standard,apple_pay,1,1,20785
32,71.88765166908229,16.384046932803038,4.258129004940667,9,0.1463081514508997,0.2860503604881784,120.6867468046349,21,mobile,sports,standard,credit_card,1,0,60386
67,69.84491648714757,59.43749290357233,3.779809307131455,8,0.1802142407863977,1.1775609231786808,109.26454119818276,18,desktop,toys,same_day,credit_card,0,0,95142
76,-0.8228759987495096,40.29544689062156,4.176343996504351,9,0.0786984350025765,0.935458670176716,53.179264764503145,3,mobile,sports,standard,credit_card,1,0,208550
61,39.58585049406797,31.2614006267006,1.5966711335383177,8,0.3455537922785338,-0.7050788133707669,66.54955906461518,-1,mobile,sports,standard,paypal,0,0,228524
46,25.741154971225992,26.166613701324756,4.205038845459092,9,0.1443385842123768,2.4358747963922527,29.17307389582709,6,mobile,beauty,express,apple_pay,0,0,67397
48,17.884950056406375,22.501803811167832,2.691539047670286,5,0.0658704531429273,2.205426689141115,96.79501797222328,25,tablet,sports,express,apple_pay,0,1,48861
69,-1.860438811027592,36.6416895564635,2.332868862869013,9,0.1895005987925097,0.5766071529668308,74.27945299185791,2,mobile,sports,standard,debit_card,1,1,41266
67,20.846990759100507,73.66622386951904,2.079440422223543,9,0.4952577758298154,0.1157613021802468,112.58419884891754,20,mobile,clothing,standard,debit_card,0,1,30093
27,23.35571252343385,5.942048136208815,3.991857639297904,7,0.2803526794348166,6.831566197459963,79.8075515839739,18,mobile,clothing,standard,debit_card,0,1,11698
76,18.28191403299189,18.620338783692787,3.5370519701123992,8,0.2280927117932785,2.6054554603950075,27.79550910959772,-2,mobile,electronics,standard,paypal,1,1,101083
80,123.65667905742346,68.55513919675394,4.133335407743889,9,0.265083109592245,-0.9702567208713144,24.15632547550749,-1,mobile,toys,standard,debit_card,0,0,125066
40,17.50649864365861,40.71471900926363,1.024116287151145,7,0.2016133408611775,-0.7219970221547287,90.5437191503544,-2,mobile,home,standard,credit_card,1,1,9343
67,18.812096631501618,29.717434998495087,3.197139491494296,9,0.3311696668781431,0.7943779001568436,44.012949054233374,5,desktop,electronics,standard,debit_card,1,0,90157
61,-2.423456199580837,12.711827545840183,2.804190481958066,18,0.2238858659554005,-1.5666306575352669,38.74200908449296,11,mobile,beauty,standard,paypal,0,1,133411
54,45.98692456082631,29.37605694453393,1.837178970355552,9,0.0174427346985532,-1.8182596130435715,116.38966429034406,28,tablet,electronics,standard,apple_pay,1,0,153038
25,40.07238522738024,-1.7075268947665183,2.1492638281783947,9,0.1469385914061202,5.017978778815548,71.28169568157715,-2,mobile,toys,standard,debit_card,1,0,43401
58,27.129258840834403,57.2622184155552,3.75880575183947,11,0.1908946690436487,-0.1141017902419148,126.72713276317016,26,mobile,home,standard,paypal,1,0,78536
22,22.60907775377545,72.52682983346396,5.239413244935953,11,0.1441497406748068,0.821856157236549,116.90531493519283,9,mobile,sports,standard,credit_card,1,0,152215
49,38.20291006313017,67.4187594208628,2.8633122367368027,9,0.1500636789207669,-1.1612725873921943,15.339835262348052,24,mobile,electronics,express,apple_pay,0,1,242975
71,26.2004473522643,54.11716124718461,1.728710743517516,9,0.5882315053819307,-1.624866328575955,9.88306370818695,36,mobile,toys,express,apple_pay,1,1,68103
38,15.0795211100863,16.614565523196106,3.8392969837293074,7,0.2000268016242762,-0.6576378547365809,4.662480743431205,18,mobile,home,standard,debit_card,1,1,177465
54,-1.7621530076821514,69.76653659344782,2.0086150350001595,9,0.086609198742576,0.5418903835636839,130.00120114851194,35,mobile,electronics,standard,credit_card,0,0,18604
85,15.600861801044616,8.037964472161255,1.575740684698267,11,0.189788547905843,-3.919184783343062,16.839820162000933,0,mobile,beauty,standard,paypal,1,1,239566
85,68.78976710159165,44.43838027348002,1.1712704560278355,11,0.1702890873821782,-2.2177431975803694,92.8471850976796,5,desktop,electronics,same_day,paypal,1,0,139639
64,45.67073152889814,44.24484898138226,1.981014939582865,12,0.0519038617195485,-1.7539197262856565,94.098510641183,8,tablet,electronics,express,debit_card,1,0,61807
41,-4.474321004455419,60.62342479039391,4.451098695118657,14,0.2795278423085211,-3.1091328515485097,59.90261735799355,12,tablet,sports,standard,debit_card,1,0,73977
84,66.03151612964174,72.99886723234877,3.008526525593408,8,0.2507988827093358,-4.083646996164481,91.48366436917853,24,mobile,electronics,standard,debit_card,1,0,79761
71,7.630915076955457,67.78427634729661,2.09638732898879,12,0.108459003565734,-1.505572548890555,108.7236931952424,32,mobile,home,standard,paypal,1,1,53915
56,115.67495348515048,52.987983898643066,1.8553440715458271,11,0.0288717819408158,-0.4795972231588247,12.365925458518316,3,desktop,beauty,standard,apple_pay,1,0,178515
24,15.442065642405382,67.24341476104387,3.70221982109502,7,0.1879145113169724,0.6371713299269048,18.914430457690145,16,tablet,sports,standard,credit_card,1,0,52269
66,49.961961148454336,65.66956390285338,3.491481288191995,9,0.1630142461136286,-4.599967445799235,85.24221465973676,1,tablet,electronics,standard,credit_card,1,1,155900
55,36.6251992155004,74.72522827208147,3.03861429991533,7,0.2061824310306851,-0.3283756645595058,100.920786212713,-1,tablet,electronics,standard,apple_pay,1,1,200172
59,29.58952975813673,70.3517489968928,2.244981197586766,9,0.1123151676298817,-0.3111426396614301,99.14398891032766,29,tablet,clothing,standard,paypal,1,0,227167
54,19.278133154802838,23.5475739357796,1.2751618669384015,12,0.0894584170120418,0.0999347100751999,46.34387978901704,25,mobile,electronics,express,debit_card,0,1,116140
84,65.25282717006776,52.31194823664266,4.255536980355741,9,0.1175756361992627,1.832634818378768,45.27948445150884,14,tablet,electronics,same_day,debit_card,1,0,75150
74,95.8607942359093,66.99386677144427,2.343544786243119,8,0.1532401008376945,0.3820444184029682,46.1623380110219,3,desktop,home,standard,apple_pay,1,0,71666
34,5.194674943542477,27.703985735198952,1.74256274081722,9,0.2053086969242572,-1.5318054149777216,71.80647917211986,24,mobile,toys,standard,apple_pay,1,1,190743
48,34.866150134045455,49.509861942802246,3.033313497777113,8,0.1617580410489503,-2.812234931939126,109.2339921785904,35,desktop,beauty,standard,credit_card,0,1,75578
74,28.09646647518356,13.8122272221443,3.3291020289642983,15,0.2307201775655213,-0.4742040915951291,131.26940433414217,21,mobile,clothing,standard,debit_card,1,1,150426
52,15.569042137747104,70.19082117478953,1.42553828072656,8,0.2736172767418518,-1.6849153075641907,80.83068445797915,31,mobile,toys,standard,debit_card,1,1,191684
44,34.22552701917237,69.86592107100617,1.816876110613417,9,0.1133246464081487,0.4296362703278274,90.2844637269815,8,mobile,toys,standard,credit_card,1,1,247880
62,0.1463142638946948,28.898609488368194,1.9831541466221732,9,0.1628536546340704,-0.8031097363181514,12.660706929009388,32,desktop,electronics,standard,paypal,1,1,185286
71,19.4976148621455,50.69743690142191,4.594226649385213,8,0.2065627839572282,-2.971860068263223,88.00341163370794,15,mobile,electronics,express,paypal,0,0,72493
58,78.22835703170466,42.51807648695824,2.3133962144233085,9,0.2187589640476505,-2.8224703761801315,88.26339389111793,5,mobile,electronics,standard,debit_card,1,0,118409
41,16.591392396696264,57.65070707766678,0.8330144945858992,9,0.3508899961885506,-1.2965788121355155,51.46663124804412,22,mobile,electronics,standard,credit_card,1,0,54709
77,14.588653002912412,28.74216675976612,3.2356497786380225,11,0.3225460019134564,3.3875835513341834,132.39167003274477,3,desktop,clothing,standard,debit_card,0,0,50584
58,-5.165076241774845,52.27926997393736,1.665258349053429,9,0.3011090226439412,-0.7584617970242341,14.808090062792155,19,mobile,toys,express,paypal,0,1,64133
53,2.2065611826305123,50.32343512344567,1.5975376839133275,9,0.11488298369395,3.4322531006113537,92.43887682446612,1,mobile,home,standard,apple_pay,0,1,136686
38,12.014186530231296,45.75322586892842,0.6807959608306315,9,0.2429137743191011,4.007982770448832,13.932229691815486,5,desktop,beauty,standard,debit_card,0,0,36093
65,-4.877673979453178,48.33367523174734,3.966088347146514,8,0.1253069425879084,-4.027268908447665,79.24916263192765,20,mobile,home,standard,apple_pay,1,0,130736
44,64.69783620111158,49.37446805193637,2.34268466273226,9,0.3817217361020917,0.6301792898025029,47.93709599894666,22,tablet,beauty,express,credit_card,0,1,104734
70,56.99202626385599,41.51381130481805,0.5683154080163277,17,0.1375018815083288,0.727643961762128,118.99000544816845,21,mobile,electronics,express,paypal,0,1,76263
72,32.544961540412764,50.9675118670713,2.6738340049816807,10,0.1058820036603865,3.374135380593516,109.44702841307972,22,desktop,clothing,standard,credit_card,1,1,160424
53,8.024106727737625,43.02032968510281,3.152226818376582,7,0.2504067814719063,-1.6539249446819526,31.5881366889145,10,tablet,beauty,standard,credit_card,1,1,65914
79,32.870218684138635,26.984649283346112,2.4630114952001514,7,0.274635969711324,1.6640278462463245,108.59063593049927,10,tablet,clothing,standard,debit_card,1,1,1219
76,24.037168159813373,-0.1532924494544598,0.6518520943593543,15,0.2637001409531964,2.12928499871506,109.70057200377823,35,mobile,electronics,standard,debit_card,1,0,193496
55,26.270042946258428,48.43141090109651,1.01561838893652,6,0.2196455485876054,-0.4208247439967392,129.34801377906018,18,mobile,clothing,standard,paypal,0,0,43279
77,49.47078718881667,38.82839648660839,3.104801962088782,6,0.3648173532794557,-4.8911519382343,67.60719859921551,17,tablet,beauty,express,paypal,1,1,182490
32,158.19640279390146,22.97858123621019,3.9255111683108113,11,0.4219545487052961,1.049365346686717,23.05863958129592,1,mobile,toys,same_day,credit_card,1,0,56676
79,24.495121184068317,52.655109530008566,4.673933279061847,11,0.2725787810719344,2.213537846393581,92.90585754760735,11,desktop,electronics,standard,credit_card,1,1,56869
44,-2.221093856513505,55.76771179962869,2.651894657490013,9,0.1583588681299659,4.494825134318564,120.70651202891614,15,tablet,toys,standard,paypal,1,0,161284
58,5.382779482045006,30.773482626941355,3.768882044272551,9,0.0841775079565503,1.6856027358675387,55.93534234408091,7,desktop,electronics,standard,apple_pay,1,1,80642
64,-5.440992522278513,5.723538488796204,0.9056610507161504,9,0.2477211311189786,-0.9652594684220626,101.711052167229,23,mobile,electronics,standard,credit_card,1,0,198539
30,-3.948364545134506,41.99180696095927,2.0246116541108368,6,0.3640275679688907,1.1002543518785712,45.64345705446722,27,mobile,sports,standard,paypal,1,0,103693
48,31.780188690338235,55.90798760795519,4.887917378025179,9,0.1198198293793795,-1.3973345804618846,125.4716457127835,-1,desktop,beauty,standard,apple_pay,0,1,143349
60,41.693387818796126,46.118102129664265,3.107982502715797,9,0.2395737172567945,1.533153052732623,59.86605031381922,31,desktop,electronics,standard,paypal,1,0,194420
68,13.570143795778009,50.98023897908432,1.480244372549396,17,0.1874108633084516,-0.8093605216419568,79.40309176562316,1,desktop,beauty,standard,credit_card,1,0,236416
80,57.49332616967139,16.513358380470702,4.339052555425075,9,0.4474982254114676,2.13157614890336,81.23981479149252,23,desktop,beauty,express,debit_card,0,1,217614
39,-1.5005615618550578,76.78605776370993,1.5361233404044077,6,0.2938707675841598,2.1427865432924103,16.014411352070063,33,desktop,home,same_day,apple_pay,0,1,42836
73,-0.5360339254934061,40.49433976895644,1.3047286441292674,9,0.3657542794091536,2.774467780196808,56.3473416325192,3,mobile,beauty,standard,debit_card,1,1,131652
51,22.006067393784864,64.10134354875585,2.085815102752598,6,0.365736636085557,-1.576165002093339,20.820450214314896,6,desktop,home,standard,credit_card,1,0,160494
50,95.94434271956057,1.929696359496433,3.2318160865971928,16,0.0468358697239281,0.8342749617609456,76.8425274860709,32,tablet,home,express,apple_pay,0,0,67618
43,-5.083109630418345,41.79834453498468,2.3445295782865845,7,0.1949489035786296,4.295185189143774,78.67228553686115,1,mobile,beauty,standard,debit_card,1,1,19817
76,3.825530362478652,3.097938322746966,4.0837364931770495,9,0.1997080972452715,2.0888189171039637,73.04245182815481,-1,mobile,sports,standard,apple_pay,1,1,234162
73,19.70029872876075,39.67199523511903,3.2236873323664166,8,0.2579007976267823,0.4035194135585882,102.63803581918752,39,mobile,sports,standard,debit_card,1,0,187218
76,120.68094783382644,39.777549695353066,2.760078316205801,9,0.138976843701961,1.6738937328419126,125.15802160182125,-1,mobile,sports,standard,apple_pay,0,1,105953
25,35.02327342994839,62.0127623700396,3.373725589819853,8,0.6554208671565172,1.2816041768159523,74.25269921120365,25,mobile,home,standard,apple_pay,0,1,227481
36,10.245774313224755,24.363138409875248,2.3278114436917576,9,0.2492345181463038,6.927748731242466,8.389756352912132,33,mobile,beauty,standard,credit_card,0,0,47767
30,33.594630543831435,48.4438524004574,4.483848189120421,8,0.0502283266926476,5.160545276408333,103.917519049707,19,desktop,beauty,standard,apple_pay,1,1,105192
57,-2.600568222505906,64.74084853849112,4.654656663887858,6,0.2022497460020212,2.508804382282933,129.25637417910116,22,mobile,toys,standard,credit_card,1,1,130417
79,23.03432577977105,12.622001030543222,3.742051595632065,8,0.1876743652644637,-0.9877970415090772,71.1991833003137,20,mobile,toys,standard,apple_pay,1,1,178798
59,41.363284220816816,46.41295575443766,2.7483053951398597,6,0.2929636992921645,-1.3492898805692826,86.0209658167162,30,mobile,sports,standard,debit_card,1,0,158122
60,17.4090931374162,7.425504357932962,1.2425748344963288,14,0.1322992746853,2.241828897538274,84.93861484225486,19,desktop,beauty,same_day,paypal,0,0,200464
27,11.537786289806355,28.901336132827605,3.135786967250596,9,0.0765092289535719,-0.1424571362758608,122.31067798875227,6,mobile,clothing,standard,debit_card,1,0,135515
41,25.39038526956348,41.1231881406389,1.3187101406070534,9,0.201883997953941,0.0188056312579769,130.60882704304146,-2,mobile,toys,standard,paypal,1,1,172663
68,26.358087924872397,58.381890809392736,0.8476432086474996,9,0.1678886419271817,-1.697263476525123,124.82768906528447,-1,mobile,beauty,standard,credit_card,1,0,17109
63,86.41940600261525,57.647848875005664,4.579092733029434,13,0.2456198303901357,-1.6926141077070729,101.02445641542089,0,mobile,beauty,standard,paypal,0,1,126514
66,31.94923005692322,38.90817587648405,2.831942208417171,7,0.4762068272564331,-0.3060744555027177,38.48881751082737,35,tablet,beauty,standard,paypal,0,1,116514
72,17.361178545038555,29.862466893891607,2.158487346656293,8,0.2052244264709534,1.6906968191923193,108.90839019190189,12,mobile,beauty,same_day,credit_card,1,1,126607
51,77.63174444323235,53.378322091593134,3.7706500604974886,10,0.3114937279372872,0.4545904131698088,36.35745752601067,2,mobile,toys,standard,debit_card,1,1,143716
49,7.763986304701119,64.63210896565502,1.9067946739905015,8,0.1521289365728862,-0.0666183978522701,21.65254266824411,8,desktop,electronics,standard,apple_pay,0,1,238405
40,50.15476719365536,56.22183495573284,4.417139627968242,10,0.3210824188736622,4.496768638337088,86.66297502215542,5,mobile,home,express,credit_card,1,0,225359
24,130.69118937102365,9.396744393629817,4.672474585080569,9,0.2673889949420088,3.000948386635052,122.57704628948736,6,tablet,clothing,standard,credit_card,1,0,61154
71,-4.842514744680258,12.889459492611998,1.949940916334242,10,0.1374056369637427,-0.5914309355554517,87.57448631827195,9,mobile,electronics,standard,debit_card,1,1,229431
55,1.2327564500112658,48.21635557412242,1.3551287038547772,11,0.2131318914737613,2.9287956961922954,76.17988396062854,37,mobile,clothing,express,credit_card,0,1,246962
38,-3.436109552206684,36.67455187106393,4.237435901030324,9,0.1352396614830739,5.099750740730238,35.0809802810384,11,tablet,sports,express,paypal,1,0,159108
39,69.96634297253706,43.80963629729088,2.22470448642673,9,0.2022583132630116,1.386753057615537,80.6746097993986,-3,mobile,beauty,standard,apple_pay,1,0,17290
61,35.063892382348016,37.79550039807231,1.58468437960606,9,0.4515154213640387,0.6264381071114825,37.21705187788808,18,tablet,beauty,express,debit_card,0,0,13693
57,55.86365430864973,62.92514976444159,0.5790236969241027,7,0.152596559013892,-1.0533476875591727,74.14944592439903,-1,mobile,beauty,express,apple_pay,1,1,61363
66,3.312690294144094,28.02302825992065,4.321777342867943,9,0.1902539138849284,1.3004010579261414,53.2904806899749,6,mobile,sports,standard,apple_pay,1,0,71970
65,16.90679623878292,34.68507380999378,1.0278418774875064,9,0.2185362281414049,-1.0220358833091538,91.133230749322,1,desktop,clothing,express,paypal,0,1,91268
49,78.02162341528424,26.549981701932136,4.328536316158744,8,0.256907866502333,2.447482343377592,22.848601517298533,33,mobile,electronics,standard,debit_card,1,1,133380
18,11.265508998535026,35.29439176777768,2.978902489276193,9,0.1035731647147123,1.5479716338705685,26.876866941759232,11,mobile,beauty,standard,debit_card,0,0,26328
64,33.834535723107216,25.26524331237555,2.5037172898703006,11,0.1555265129802152,2.0430856297249265,102.0240271669297,23,mobile,toys,same_day,apple_pay,1,1,40810
80,10.22899744307152,38.171757680722,4.135984718626394,9,0.1223101409132749,0.0117034225999275,84.85549266279071,22,mobile,toys,standard,credit_card,0,0,58869
54,14.095708354925256,41.86062728893729,0.9228996003934504,9,0.2675780891393137,3.0915588177198594,18.245074019818304,25,desktop,clothing,standard,apple_pay,1,1,58695
74,-10.009216417415471,73.24669321011969,3.738105099880357,7,0.1514793002159109,2.218413701478285,17.57556061397065,3,tablet,electronics,standard,paypal,0,0,33474
30,16.96687020157964,68.37696694154629,1.8181135197981089,10,0.1700015336010039,-1.9171654930436663,76.73538457468392,8,mobile,clothing,express,debit_card,0,1,38421
30,6.424116199606889,72.15428618860416,1.7681532386852412,8,0.1726996537167837,-0.5845340310324835,83.87221068764742,11,desktop,sports,same_day,credit_card,0,1,43866
69,3.886161737289303,72.49870005687248,3.097871555538233,10,0.1252967191851271,4.988072410187735,51.71236695291658,40,desktop,clothing,express,debit_card,0,0,105032
41,114.92273297252008,19.58780226897624,1.3962013821589414,6,0.5569324756409352,-2.509297483664421,93.24769839356064,34,mobile,electronics,express,paypal,1,0,157030
50,26.421670252697695,67.54747053888609,2.96671196479816,9,0.1856686133101653,2.1830701865418574,54.99778761125016,15,desktop,sports,standard,apple_pay,1,0,74165
56,58.07139212074475,4.951375592236245,4.547510409439698,15,0.1091716482649479,0.6615210346138336,117.19880656325662,13,desktop,clothing,standard,paypal,0,1,137101
23,-3.426019831104732,76.3227491432147,1.607093063407472,9,0.2087241899001121,6.426584768147016,82.8542617571393,0,tablet,home,standard,paypal,1,1,133560
46,42.6815145640797,27.64923774790869,1.7409771073834317,15,0.3487613343444345,-0.4996983607882207,63.085629828025965,22,tablet,beauty,express,debit_card,0,1,221989
